Date,AAPL,XOM,PTR,MSFT,GE,GOOGL,AMZN,CSCO,BRK-A,FB,BABA,JNJ,WFC,IDCBF,NVS,RHHVF,WMT,IBM,NSRGF,CVX,RDS-B,CHL,PBR,BHP,CICHF,T,PG,C,TM,BAC,OGZPY,BP,HSBC,PFE
1990-07-19,0,62.35,0,8.718,66.71,0,0,0.39,0,0,0,24.23,2.04,0,0,0,37.94,63.54,0,0,0,0,0,0,0,16.17,30.42,5.12,52.2,0,0,0,0,11.96
1990-07-20,0,60.64,0,8.32,65.82,0,0,0.37,8.31,0,0,24.32,2.08,0,0,0,37.94,63.82,0,0,0,0,0,0,0,16.17,30.42,4.93,51.36,0,0,0,0,12.09
1990-07-23,0,59.7,0,8.178,64.49,0,0,0.38,8.02,0,0,23.65,2.05,0,0,0,36.8,64.47,0,0,0,0,0,0,0,16.02,29.82,4.84,50.52,0,0,0,0,11.71
1990-07-24,0,62.35,0,7.895,64.82,0,0,0.37,7.91,0,0,23.98,2.04,0,0,0,36.8,65.4,0,0,0,0,0,0,0,15.76,29.9,4.75,50.1,0,0,0,0,11.9
1990-07-25,0,61.88,0,8.122,65.16,0,0,0.37,8.02,0,0,24.4,2.09,0,0,0,37.65,65.54,0,0,0,0,0,0,0,15.65,29.82,4.86,50.31,0,0,0,0,12.13
1990-07-26,0,60.95,0,7.81,64.93,0,0,0.35,8.08,0,0,24.44,2,0,0,0,36.95,66.33,0,0,0,0,0,0,0,15.61,29.86,4.95,49.46,0,0,0,0,12.27
1990-07-27,0,61.41,0,7.837,64.04,0,0,0.33,8.14,0,0,24.11,2.04,0,0,0,35.81,66.19,0,0,0,0,0,0,0,15.65,29.6,4.71,49.04,0,0,0,0,12.32
1990-07-30,0,63.29,0,7.724,64.49,0,0,0.34,8.05,0,0,23.86,2.04,0,0,0,35.96,66.62,0,0,0,0,0,0,0,15.91,29.86,4.67,49.25,0,0,0,0,12.19
1990-07-31,0,64.69,0,7.554,63.71,0,0,0.35,8.02,0,0,23.52,2.04,0,0,0,35.54,66.19,0,0,0,0,0,0,0,16.32,29.82,4.76,50.52,0,0,0,0,12.54
1990-08-01,0,65,0,7.583,64.04,0,0,0.34,8.11,0,0,23.48,2,0,0,0,34.54,67.12,0,0,0,0,0,0,0,16.44,29.39,4.76,49.67,0,0,0,0,12.42
1990-08-02,0,66.4,0,7.497,62.82,0,0,0.35,7.99,0,0,22.9,1.99,0,0,0,33.84,67.55,0,0,0,0,0,0,0,16.21,28.27,4.69,46.94,0,0,0,0,12.25
1990-08-03,0,66.25,0,7.185,62.04,0,0,0.34,7.85,0,0,22.4,1.92,0,0,0,34.4,68.13,0,0,0,0,0,0,0,16.06,27.5,4.6,45.04,0,0,0,0,12.07
1990-08-06,0,67.65,0,6.873,58.71,0,0,0.34,7.59,0,0,21.32,1.83,0,0,0,32.42,68.13,0,0,0,0,0,0,0,15.69,25.99,4.41,42.73,0,0,0,0,11.34
1990-08-07,0,66.56,0,6.958,59.82,0,0,0.33,7.71,0,0,21.73,1.91,0,0,0,32.42,66.69,0,0,0,0,0,0,0,15.31,26.55,4.43,44.2,0,0,0,0,11.71
1990-08-08,0,64.53,0,7.213,60.38,0,0,0.32,7.82,0,0,22.36,1.95,0,0,0,34.26,68.7,0,0,0,0,0,0,0,15.84,27.5,4.43,44.83,0,0,0,0,11.9
1990-08-09,0,64.69,0,7.398,60.49,0,0,0.32,7.79,0,0,22.28,1.94,0,0,0,34.69,69.35,0,0,0,0,0,0,0,15.65,27.8,4.6,44.83,0,0,0,0,11.94
1990-08-10,0,64.38,0,7.327,59.26,0,0,0.33,7.76,0,0,22.03,1.9,0,0,0,33.84,68.84,0,0,0,0,0,0,0,15.31,27.45,4.47,44.2,0,0,0,0,11.84
1990-08-13,0,65.31,0,7.383,60.04,0,0,0.32,7.68,0,0,22.44,1.92,0,0,0,34.4,68.56,0,0,0,0,0,0,0,15.5,28.1,4.45,42.73,0,0,0,0,12.03
1990-08-14,0,65.16,0,7.298,59.6,0,0,0.34,7.91,0,0,22.53,1.91,0,0,0,34.54,69.06,0,0,0,0,0,0,0,15.46,28.44,4.45,43.15,0,0,0,0,11.88
1990-08-15,0,64.84,0,7.298,58.93,0,0,0.32,8.05,0,0,22.77,1.89,0,0,0,34.26,69.27,0,0,0,0,0,0,0,15.84,28.7,4.45,45.46,0,0,0,0,11.86
1990-08-16,0,64.53,0,7.014,57.71,0,0,0.32,7.79,0,0,22.28,1.82,0,0,0,32.99,69.2,0,0,0,0,0,0,0,15.65,27.71,4.38,44.2,0,0,0,0,11.59
1990-08-17,0,65,0,6.844,56.93,0,0,0.31,7.68,0,0,21.94,1.87,0,0,0,31.71,69.2,0,0,0,0,0,0,0,15.42,27.07,4.3,43.57,0,0,0,0,11.45
1990-08-20,0,65.78,0,6.305,56.93,0,0,0.32,7.62,0,0,21.65,1.87,0,0,0,32,68.13,0,0,0,0,0,0,0,15.57,26.9,4.34,44.62,0,0,0,0,11.47
1990-08-21,0,64.69,0,6.163,55.04,0,0,0.31,7.45,0,0,21.28,1.83,0,0,0,31.01,68.77,0,0,0,0,0,0,0,15.27,26.12,4.25,43.57,0,0,0,0,11.24
1990-08-22,0,64.06,0,6.105,53.59,0,0,0.33,7.33,0,0,20.9,1.82,0,0,0,30.44,68.99,0,0,0,0,0,0,0,14.82,25.48,3.99,43.99,0,0,0,0,11.05
1990-08-23,0,61.88,0,5.878,52.04,0,0,0.33,6.99,0,0,20.28,1.76,0,0,0,28.88,69.63,0,0,0,0,0,0,0,14.37,24.45,3.95,42.94,0,0,0,0,10.89
1990-08-24,0,60.95,0,6.305,54.59,0,0,0.31,7.11,0,0,20.65,1.78,0,0,0,30.44,69.35,0,0,0,0,0,0,0,14.26,24.7,4.21,45.46,0,0,0,0,11.05
1990-08-27,0,61.88,0,6.9,56.48,0,0,0.32,7.43,0,0,21.53,1.81,0,0,0,32.85,69.06,0,0,0,0,0,0,0,14.75,26.08,4.21,47.78,0,0,0,0,11.57
1990-08-28,0,62.51,0,7.142,55.93,0,0,0.3,7.48,0,0,21.57,1.81,0,0,0,32.7,68.13,0,0,0,0,0,0,0,14.45,26.47,4.12,46.94,0,0,0,0,11.59
1990-08-29,0,62.19,0,6.873,55.7,0,0,0.32,7.5,0,0,21.98,1.89,0,0,0,32.85,68.13,0,0,0,0,0,0,0,14.79,26.77,4.1,46.73,0,0,0,0,11.69
1990-08-30,0,60.95,0,6.815,55.04,0,0,0.34,7.37,0,0,21.69,1.8,0,0,0,31.43,67.7,0,0,0,0,0,0,0,14.67,26.21,4.04,47.36,0,0,0,0,11.74
1990-08-31,0,62.35,0,6.986,55.15,0,0,0.33,7.33,0,0,21.86,1.82,0,0,0,32.28,68.34,0,0,0,0,0,0,0,14.71,26.47,4.12,47.15,0,0,0,0,11.76
1990-09-04,0,62.51,0,6.986,54.48,0,0,0.33,7.36,0,0,22.03,1.82,0,0,0,32.56,66.69,0,0,0,0,0,0,0,14.71,26.68,4.1,46.1,0,0,0,0,11.84
1990-09-05,0,63.44,0,6.702,53.59,0,0,0.33,7.33,0,0,22.03,1.81,0,0,0,32.14,66.91,0,0,0,0,0,0,0,14.45,26.68,4.1,45.68,0,0,0,0,11.78
1990-09-06,0,62.82,0,6.532,53.37,0,0,0.33,7.22,0,0,21.57,1.8,0,0,0,31.15,66.98,0,0,0,0,0,0,0,14.26,26.29,4.06,45.46,0,0,0,0,11.49
1990-09-07,0,63.44,0,6.56,53.93,0,0,0.34,7.31,0,0,21.86,1.81,0,0,0,31.71,67.7,0,0,0,0,0,0,0,14.49,26.81,4.1,46.1,0,0,0,0,11.78
1990-09-10,0,62.82,0,6.333,54.37,0,0,0.33,7.25,0,0,21.73,1.82,0,0,0,30.58,67.48,0,0,0,0,0,0,0,14.41,26.47,4.1,47.15,0,0,0,0,11.76
1990-09-11,0,63.44,0,6.305,55.37,0,0,0.32,7.17,0,0,21.65,1.81,0,0,0,30.3,67.41,0,0,0,0,0,0,0,14.26,26.51,4.12,46.52,0,0,0,0,11.78
1990-09-12,0,64.06,0,6.517,55.15,0,0,0.33,7.22,0,0,21.65,1.81,0,0,0,30.01,67.88,0,0,0,0,0,0,0,14.3,26.51,4.12,47.36,0,0,0,0,12
1990-09-13,0,63.29,0,6.532,53.7,0,0,0.33,7.11,0,0,21.19,1.77,0,0,0,30.01,67.38,0,0,0,0,0,0,0,14.3,26.25,3.93,46.73,0,0,0,0,11.82
1990-09-14,0,64.06,0,6.787,52.93,0,0,0.33,7.13,0,0,21.23,1.72,0,0,0,29.87,67.24,0,0,0,0,0,0,0,14.41,25.82,3.84,46.31,0,0,0,0,11.76
1990-09-17,0,64.38,0,6.9,52.48,0,0,0.33,7.12,0,0,21.36,1.73,0,0,0,30.16,67.6,0,0,0,0,0,0,0,14.49,25.99,3.8,45.89,0,0,0,0,11.98
1990-09-18,0,63.91,0,7.014,52.15,0,0,0.33,7.05,0,0,21.57,1.73,0,0,0,30.58,68.17,0,0,0,0,0,0,0,14.64,26.25,3.42,45.89,0,0,0,0,12.05
1990-09-19,0,63.91,0,7.043,49.92,0,0,0.33,7.02,0,0,21.32,1.72,0,0,0,30.3,67.45,0,0,0,0,0,0,0,14.64,25.86,3.14,45.68,0,0,0,0,11.88
1990-09-20,0,63.75,0,6.787,49.03,0,0,0.35,6.96,0,0,20.73,1.64,0,0,0,29.59,68.24,0,0,0,0,0,0,0,14.49,25.43,3.05,44.83,0,0,0,0,11.71
1990-09-21,0,63.91,0,6.873,49.7,0,0,0.36,6.91,0,0,20.82,1.62,0,0,0,29.87,68.74,0,0,0,0,0,0,0,14.86,24.75,3.07,44.41,0,0,0,0,11.74
1990-09-24,0,62.97,0,6.645,48.48,0,0,0.34,6.68,0,0,20.44,1.55,0,0,0,29.31,69.31,0,0,0,0,0,0,0,14.86,24.62,2.97,44.41,0,0,0,0,11.59
1990-09-25,0,62.97,0,6.858,49.48,0,0,0.34,6.76,0,0,20.98,1.6,0,0,0,29.87,70.1,0,0,0,0,0,0,0,15.12,25.26,3.16,44.2,0,0,0,0,11.71
1990-09-26,0,62.19,0,6.844,48.92,0,0,0.33,6.7,0,0,20.9,1.59,0,0,0,30.01,69.17,0,0,0,0,0,0,0,15.2,24.79,3.14,43.57,0,0,0,0,11.55
1990-09-27,0,62.04,0,6.73,45.92,0,0,0.32,6.65,0,0,20.78,1.53,0,0,0,29.87,68.67,0,0,0,0,0,0,0,15.31,24.88,3.07,43.57,0,0,0,0,11.4
1990-09-28,0,61.1,0,7.156,48.48,0,0,0.33,6.73,0,0,21.07,1.53,0,0,0,30.86,68.74,0,0,0,0,0,0,0,15.72,25.05,3.03,43.36,0,0,0,0,11.69
1990-10-01,0,61.83,0,7.625,49.41,0,0,0.32,6.99,0,0,21.94,1.53,0,0,0,32.85,67.38,0,0,0,0,0,0,0,16.61,26.49,2.87,47.15,0,0,0,0,12.17
1990-10-02,0,61.68,0,7.483,48.97,0,0,0.3,6.88,0,0,22.11,1.51,0,0,0,33.41,66.38,0,0,0,0,0,0,0,16.65,26.75,2.69,51.15,0,0,0,0,12.15
1990-10-03,0,61.83,0,7.469,47.87,0,0,0.3,6.76,0,0,21.77,1.43,0,0,0,31.43,65.73,0,0,0,0,0,0,0,16.09,26.53,2.77,48.41,0,0,0,0,12.09
1990-10-04,0,62.77,0,7.284,47.76,0,0,0.32,6.7,0,0,21.82,1.46,0,0,0,31.15,65.73,0,0,0,0,0,0,0,16.05,27.05,2.82,49.04,0,0,0,0,12.27
1990-10-05,0,62.14,0,7.356,47.65,0,0,0.32,6.76,0,0,21.82,1.51,0,0,0,30.3,64.8,0,0,0,0,0,0,0,16.01,27.22,2.77,50.52,0,0,0,0,12.29
1990-10-08,0,62.77,0,7.497,47.87,0,0,0.31,6.79,0,0,22.15,1.51,0,0,0,30.44,63.8,0,0,0,0,0,0,0,16.24,27.52,2.69,50.52,0,0,0,0,12.44
1990-10-09,0,61.99,0,7.156,46.44,0,0,0.32,6.53,0,0,21.69,1.48,0,0,0,29.59,64.23,0,0,0,0,0,0,0,15.9,26.45,2.62,48.62,0,0,0,0,12.21
1990-10-10,0,60.74,0,6.759,45.67,0,0,0.31,6.42,0,0,21.48,1.45,0,0,0,28.46,63.87,0,0,0,0,0,0,0,15.52,25.93,2.66,48.83,0,0,0,0,12.11
1990-10-11,0,59.96,0,6.588,45.02,0,0,0.32,6.36,0,0,21.11,1.43,0,0,0,28.74,63.94,0,0,0,0,0,0,0,15.67,25.29,2.67,47.57,0,0,0,0,11.86
1990-10-12,0,60.43,0,6.475,46.55,0,0,0.3,6.57,0,0,21.4,1.53,0,0,0,29.45,62.87,0,0,0,0,0,0,0,16.12,25.93,2.8,48.83,0,0,0,0,11.74
1990-10-15,0,61.37,0,6.418,47.76,0,0,0.27,6.53,0,0,21.77,1.55,0,0,0,29.31,61.94,0,0,0,0,0,0,0,16.61,26.32,2.78,49.67,0,0,0,0,12.11
1990-10-16,0,60.59,0,6.205,45.24,0,0,0.27,6.45,0,0,21.57,1.49,0,0,0,28.88,59.5,0,0,0,0,0,0,0,16.27,26.06,2.71,50.31,0,0,0,0,11.96
1990-10-17,0,60.43,0,6.418,46.22,0,0,0.29,6.53,0,0,21.69,1.56,0,0,0,28.32,59,0,0,0,0,0,0,0,16.09,25.76,2.8,50.73,0,0,0,0,12.27
1990-10-18,0,60.43,0,6.944,47.87,0,0,0.29,6.88,0,0,22.27,1.6,0,0,0,29.87,59.08,0,0,0,0,0,0,0,16.01,26.88,3.06,50.94,0,0,0,0,12.75
1990-10-19,0,62.14,0,7.043,48.75,0,0,0.31,6.99,0,0,22.44,1.62,0,0,0,31.43,59.15,0,0,0,0,0,0,0,16.01,27.65,2.97,50.94,0,0,0,0,12.77
1990-10-22,0,61.83,0,7.27,47.21,0,0,0.32,7.22,0,0,22.73,1.65,0,0,0,32.85,58.43,0,0,0,0,0,0,0,15.9,28,3.07,50.94,0,0,0,0,13.08
1990-10-23,0,60.43,0,7.298,47.43,0,0,0.35,7.11,0,0,22.86,1.62,0,0,0,32.56,59.43,0,0,0,0,0,0,0,15.9,27.91,3.07,50.31,0,0,0,0,12.81
1990-10-24,0,60.43,0,7.426,45.56,0,0,0.38,6.99,0,0,22.61,1.59,0,0,0,32,59.79,0,0,0,0,0,0,0,16.05,27.74,3.07,49.67,0,0,0,0,12.92
1990-10-25,0,59.5,0,7.356,45.02,0,0,0.4,6.91,0,0,22.52,1.63,0,0,0,30.44,60.15,0,0,0,0,0,0,0,15.97,26.96,3.06,49.04,0,0,0,0,12.81
1990-10-26,0,58.87,0,7.199,44.36,0,0,0.41,6.7,0,0,22.02,1.64,0,0,0,29.73,59.43,0,0,0,0,0,0,0,15.82,26.71,2.77,48.41,0,0,0,0,12.32
1990-10-29,0,59.34,0,7.1,44.69,0,0,0.42,6.76,0,0,21.82,1.54,0,0,0,30.01,58.07,0,0,0,0,0,0,0,15.71,26.71,2.71,48.41,0,0,0,0,12.38
1990-10-30,0,60.9,0,7.256,46.33,0,0,0.42,6.76,0,0,21.9,1.6,0,0,0,30.01,58.57,0,0,0,0,0,0,0,15.9,27.18,2.67,47.57,0,0,0,0,12.34
1990-10-31,0,61.05,0,7.242,45.67,0,0,0.39,6.82,0,0,21.44,1.53,0,0,0,30.27,57.57,0,0,0,0,0,0,0,16.35,27.05,2.64,47.36,0,0,0,0,12.05
1990-11-01,0,61.99,0,7.213,46,0,0,0.37,6.72,0,0,21.9,1.6,0,0,0,30.56,56.71,0,0,0,0,0,0,0,16.46,27.18,2.62,46.31,0,0,0,0,12.03
1990-11-02,0,61.83,0,7.383,46.55,0,0,0.38,6.73,0,0,22.19,1.68,0,0,0,31.4,55.49,0,0,0,0,0,0,0,16.76,27.35,2.84,47.15,0,0,0,0,12.36
1990-11-05,0,61.05,0,7.454,47.32,0,0,0.36,6.88,0,0,22.48,1.74,0,0,0,32.11,57.5,0,0,0,0,0,0,0,16.87,27.39,2.87,47.57,0,0,0,0,12.54
1990-11-06,0,61.37,0,7.298,46.88,0,0,0.36,6.82,0,0,22.11,1.72,0,0,0,31.4,59.79,0,0,0,0,0,0,0,16.69,27.48,2.78,47.15,0,0,0,0,12.46
1990-11-07,0,60.12,0,7.242,45.67,0,0,0.37,6.83,0,0,21.77,1.7,0,0,0,30.13,59.36,0,0,0,0,0,0,0,16.5,27.09,2.73,45.46,0,0,0,0,12.38
1990-11-08,0,61.37,0,7.213,45.45,0,0,0.38,6.74,0,0,21.65,1.72,0,0,0,31.12,59.5,0,0,0,0,0,0,0,16.27,27.26,2.71,45.46,0,0,0,0,12.38
1990-11-09,0,62.77,0,7.356,47.21,0,0,0.39,6.91,0,0,21.82,1.75,0,0,0,31.83,58.29,0,0,0,0,0,0,0,16.09,27.74,2.8,45.89,0,0,0,0,12.65
1990-11-12,0,62.61,0,7.824,48.64,0,0,0.37,7.19,0,0,22.23,1.82,0,0,0,32.68,58.36,0,0,0,0,0,0,0,16.2,28.21,2.98,47.57,0,0,0,0,12.89
1990-11-13,0,62.3,0,7.795,48.75,0,0,0.42,7.08,0,0,22.07,1.82,0,0,0,33.1,58.72,0,0,0,0,0,0,0,15.82,27.91,3.07,47.15,0,0,0,0,13.08
1990-11-14,0,62.61,0,7.895,48.53,0,0,0.43,7.19,0,0,22.07,1.84,0,0,0,33.24,58.65,0,0,0,0,0,0,0,15.9,28.43,3.15,46.94,0,0,0,0,13.04
1990-11-15,0,62.3,0,7.71,48.31,0,0,0.43,7.02,0,0,21.9,1.82,0,0,0,32.4,58.65,0,0,0,0,0,0,0,15.9,28.08,3.13,45.68,0,0,0,0,12.92
1990-11-16,0,62.77,0,7.724,48.64,0,0,0.44,7.02,0,0,21.86,1.82,0,0,0,33.1,60.44,0,0,0,0,0,0,0,15.86,27.82,3.15,45.89,0,0,0,0,12.89
1990-11-19,0,63.08,0,7.895,48.64,0,0,0.44,7.28,0,0,22.15,1.87,0,0,0,33.67,60.65,0,0,0,0,0,0,0,15.75,28.17,3.17,46.52,0,0,0,0,12.83
1990-11-20,0,63.08,0,7.753,46.77,0,0,0.45,7.16,0,0,21.98,1.77,0,0,0,33.67,61.58,0,0,0,0,0,0,0,15.75,28.04,3.17,45.68,0,0,0,0,12.87
1990-11-21,0,63.23,0,7.81,47.21,0,0,0.45,7.08,0,0,21.98,1.75,0,0,0,33.53,61.8,0,0,0,0,0,0,0,15.86,28.12,3.09,45.68,0,0,0,0,12.81
1990-11-23,0,63.7,0,7.81,47.1,0,0,0.46,7.02,0,0,21.82,1.74,0,0,0,33.53,60.15,0,0,0,0,0,0,0,15.86,28.12,3.11,46.31,0,0,0,0,12.79
1990-11-26,0,63.55,0,7.98,46.88,0,0,0.45,7.02,0,0,21.77,1.82,0,0,0,33.39,59.79,0,0,0,0,0,0,0,15.71,28.08,3.11,46.1,0,0,0,0,12.81
1990-11-27,0,62.77,0,8.164,46.99,0,0,0.45,7.11,0,0,21.86,1.89,0,0,0,33.24,60.22,0,0,0,0,0,0,0,16.09,28.17,3.2,46.31,0,0,0,0,13.08
1990-11-28,0,62.77,0,7.994,46.22,0,0,0.45,7.11,0,0,22.32,1.87,0,0,0,33.53,61.44,0,0,0,0,0,0,0,16.27,28.21,3.22,44.83,0,0,0,0,13
1990-11-29,0,62.61,0,8.093,46.66,0,0,0.45,6.99,0,0,22.65,1.83,0,0,0,33.39,62.08,0,0,0,0,0,0,0,16.39,28.04,3.26,43.57,0,0,0,0,12.87
1990-11-30,0,63.08,0,8.207,48.09,0,0,0.49,7.27,0,0,23.23,1.86,0,0,0,34.09,61.8,0,0,0,0,0,0,0,16.54,28.51,3.29,45.46,0,0,0,0,13.37
1990-12-03,0,63.23,0,8.391,47.76,0,0,0.48,7.19,0,0,23.65,1.84,0,0,0,34.94,61.15,0,0,0,0,0,0,0,16.46,28.6,3.35,43.78,0,0,0,0,13.25
1990-12-04,0,62.77,0,8.463,48.75,0,0,0.47,7.25,0,0,23.65,1.94,0,0,0,35.51,60.15,0,0,0,0,0,0,0,16.65,28.86,3.46,43.78,0,0,0,0,13.35
1990-12-05,0,62.61,0,8.548,50.07,0,0,0.49,7.47,0,0,23.48,2.13,0,0,0,35.93,60.94,0,0,0,0,0,0,0,16.84,29.16,3.64,44.2,0,0,0,0,13.06
1990-12-06,0,61.83,0,8.491,50.51,0,0,0.5,7.48,0,0,23.52,2.09,0,0,0,36.36,60.36,0,0,0,0,0,0,0,16.87,29.11,3.62,46.1,0,0,0,0,13.06
1990-12-07,0,61.37,0,8.434,50.51,0,0,0.51,7.54,0,0,23.57,2.15,0,0,0,35.51,59.79,0,0,0,0,0,0,0,16.91,29.24,3.55,46.1,0,0,0,0,13.23
1990-12-10,0,61.83,0,8.406,50.07,0,0,0.51,7.65,0,0,23.52,2.08,0,0,0,35.08,60.94,0,0,0,0,0,0,0,16.76,29.33,3.46,45.04,0,0,0,0,13.23
1990-12-11,0,61.99,0,8.193,49.85,0,0,0.51,7.65,0,0,23.4,2.02,0,0,0,34.23,62.24,0,0,0,0,0,0,0,16.61,29.5,3.44,45.89,0,0,0,0,13.16
1990-12-12,0,62.77,0,8.235,50.07,0,0,0.51,7.91,0,0,23.77,2.02,0,0,0,34.8,61.82,0,0,0,0,0,0,0,16.87,29.84,3.46,46.1,0,0,0,0,13.35
1990-12-13,0,62.92,0,8.264,49.52,0,0,0.5,7.76,0,0,23.57,2.01,0,0,0,34.52,61.32,0,0,0,0,0,0,0,16.87,29.76,3.42,45.89,0,0,0,0,13.39
1990-12-14,0,63.23,0,8.363,48.86,0,0,0.5,7.74,0,0,23.36,1.92,0,0,0,34.23,61.6,0,0,0,0,0,0,0,16.87,29.54,3.31,43.99,0,0,0,0,13.37
1990-12-17,0,63.55,0,8.406,48.64,0,0,0.51,7.62,0,0,23.44,1.92,0,0,0,34.09,61.82,0,0,0,0,0,0,0,16.84,29.5,3.2,43.78,0,0,0,0,13.27
1990-12-18,0,63.55,0,8.548,49.96,0,0,0.53,7.74,0,0,23.86,1.96,0,0,0,35.08,62.53,0,0,0,0,0,0,0,17.1,29.89,3.38,44.62,0,0,0,0,13.37
1990-12-19,0,62.92,0,8.505,49.74,0,0,0.55,7.87,0,0,23.86,2.06,0,0,0,34.94,60.17,0,0,0,0,0,0,0,17.14,29.72,3.44,44.62,0,0,0,0,13.35
1990-12-20,0,62.77,0,8.576,50.51,0,0,0.55,7.85,0,0,23.81,2.09,0,0,0,34.94,59.1,0,0,0,0,0,0,0,16.95,29.76,3.33,44.2,0,0,0,0,13.47
1990-12-21,0,63.23,0,8.605,50.94,0,0,0.53,7.82,0,0,23.69,2.15,0,0,0,35.93,57.68,0,0,0,0,0,0,0,16.99,29.72,3.37,43.78,0,0,0,0,13.49
1990-12-24,0,63.86,0,8.548,50.62,0,0,0.55,7.68,0,0,23.69,2.09,0,0,0,35.65,57.25,0,0,0,0,0,0,0,16.91,29.72,3.33,42.94,0,0,0,0,13.37
1990-12-26,0,64.48,0,8.52,50.4,0,0,0.54,7.74,0,0,23.77,2.16,0,0,0,34.94,56.68,0,0,0,0,0,0,0,16.91,29.8,3.31,42.73,0,0,0,0,13.43
1990-12-27,0,63.86,0,8.491,50.29,0,0,0.54,7.62,0,0,23.57,2.13,0,0,0,34.52,56.75,0,0,0,0,0,0,0,16.76,29.59,3.31,42.1,0,0,0,0,13.41
1990-12-28,0,64.32,0,8.52,50.4,0,0,0.53,7.59,0,0,23.65,2.13,0,0,0,34.23,57.53,0,0,0,0,0,0,0,16.72,29.54,3.27,42.52,0,0,0,0,13.35
1990-12-31,0,64.43,0,8.623,50.15,0,0,0.52,7.65,0,0,23.9,2.1,0,0,0,34.23,60.17,0,0,0,0,0,0,0,16.79,29.82,3.3,42.73,0,0,0,0,13.37
1991-01-02,0,63.18,0,8.566,49.38,0,0,0.53,7.74,0,0,23.32,2.06,0,0,0,33.95,61.46,0,0,0,0,0,0,0,16.72,29.43,3.33,43.15,0,0,0,0,13.27
1991-01-03,0,63.5,0,8.623,48.29,0,0,0.54,7.76,0,0,23.07,2.06,0,0,0,33.95,61.53,0,0,0,0,0,0,0,16.53,29.13,3.33,43.36,0,0,0,0,12.88
1991-01-04,0,64.12,0,8.694,47.74,0,0,0.55,7.85,0,0,22.9,2.06,0,0,0,33.53,60.96,0,0,0,0,0,0,0,16.19,28.83,3.42,43.78,0,0,0,0,12.75
1991-01-07,0,63.34,0,8.58,46.98,0,0,0.54,7.68,0,0,22.19,1.97,0,0,0,32.82,62.03,0,0,0,0,0,0,0,15.93,28.22,3.37,42.73,0,0,0,0,12.63
1991-01-08,0,63.18,0,8.422,47.41,0,0,0.52,7.65,0,0,22.4,1.99,0,0,0,32.96,61.75,0,0,0,0,0,0,0,15.78,28.18,3.3,42.31,0,0,0,0,12.42
1991-01-09,0,62.09,0,8.48,47.3,0,0,0.5,7.71,0,0,21.86,1.92,0,0,0,32.25,60.89,0,0,0,0,0,0,0,15.67,27.49,3.15,41.26,0,0,0,0,12.46
1991-01-10,0,62.72,0,8.966,47.3,0,0,0.49,7.79,0,0,22.44,1.99,0,0,0,32.82,60.53,0,0,0,0,0,0,0,15.78,27.84,3.21,42.73,0,0,0,0,12.48
1991-01-11,0,62.09,0,8.938,47.2,0,0,0.51,7.79,0,0,22.61,1.99,0,0,0,33.67,60.75,0,0,0,0,0,0,0,15.74,27.62,3.28,43.99,0,0,0,0,12.42
1991-01-14,0,62.25,0,8.795,47.3,0,0,0.5,7.58,0,0,22.65,1.95,0,0,0,32.96,60.25,0,0,0,0,0,0,0,15.52,27.36,3.31,42.94,0,0,0,0,12.36
1991-01-15,0,62.09,0,8.981,47.52,0,0,0.51,7.51,0,0,22.69,1.97,0,0,0,32.96,61.25,0,0,0,0,0,0,0,15.59,27.54,3.3,42.73,0,0,0,0,12.48
1991-01-16,0,61.94,0,9.425,47.74,0,0,0.5,7.51,0,0,23.11,2.02,0,0,0,33.81,61.89,0,0,0,0,0,0,0,15.37,27.66,3.3,42.1,0,0,0,0,12.81
1991-01-17,0,63.34,0,9.626,50.69,0,0,0.51,7.82,0,0,23.81,2.1,0,0,0,36.07,61.6,0,0,0,0,0,0,0,16.01,28.57,3.46,46.73,0,0,0,0,13.35
1991-01-18,0,64.27,0,9.769,50.58,0,0,0.55,7.82,0,0,23.94,2.13,0,0,0,36.5,61.6,0,0,0,0,0,0,0,16.42,28.22,3.53,45.68,0,0,0,0,13.29
1991-01-21,0,63.81,0,10.26,50.15,0,0,0.57,7.74,0,0,24.02,2.11,0,0,0,35.65,60.82,0,0,0,0,0,0,0,16.57,27.97,3.58,43.78,0,0,0,0,13.58
1991-01-22,0,63.34,0,10.18,49.49,0,0,0.6,7.76,0,0,23.9,2.11,0,0,0,35.22,61.39,0,0,0,0,0,0,0,15.78,27.62,3.57,43.57,0,0,0,0,13.83
1991-01-23,0,64.74,0,10.2,50.04,0,0,0.61,7.74,0,0,24.31,2.16,0,0,0,34.8,62.96,0,0,0,0,0,0,0,15.07,27.28,3.55,44.2,0,0,0,0,13.99
1991-01-24,0,64.74,0,10.37,51.13,0,0,0.65,7.91,0,0,24.9,2.15,0,0,0,35.79,64.53,0,0,0,0,0,0,0,15.29,26.93,3.6,45.04,0,0,0,0,14.22
1991-01-25,0,65.52,0,10.26,52.33,0,0,0.63,8.02,0,0,24.86,2.2,0,0,0,35.65,63.96,0,0,0,0,0,0,0,15.33,27.54,3.57,44.2,0,0,0,0,14.43
1991-01-28,0,65.36,0,10.57,52.99,0,0,0.63,8.14,0,0,24.9,2.19,0,0,0,35.93,64.81,0,0,0,0,0,0,0,15.44,26.67,3.46,44.2,0,0,0,0,14.53
