Date,Open,High,Low,Close,Adj Close,Volume,A,R
1994-09-02,9.44,9.44,9.44,9.44,2.207734,0,-0.317%,-0.317%
1994-09-06,9.38,9.38,9.38,9.38,2.193705,0,-0.635%,-0.635%
1994-09-07,9.35,9.35,9.35,9.35,2.186688,0,-0.320%,-0.320%
1994-09-08,9.36,9.36,9.36,9.36,2.189027,0,0.107%,0.107%
1994-09-09,9.22,9.22,9.22,9.22,2.156284,0,-1.496%,-1.496%
1994-09-12,9.22,9.22,9.22,9.22,2.156284,0,0.000%,0.000%
1994-09-13,9.24,9.24,9.24,9.24,2.16096,0,0.217%,0.217%
1994-09-14,9.26,9.26,9.26,9.26,2.165639,0,0.217%,0.217%
1994-09-15,9.29,9.29,9.29,9.29,2.172655,0,0.324%,0.324%
1994-09-16,9.17,9.17,9.17,9.17,2.144592,0,-1.292%,-1.292%
1994-09-19,9.2,9.2,9.2,9.2,2.151606,0,0.327%,0.327%
1994-09-20,9.18,9.18,9.18,9.18,2.146929,0,-0.217%,-0.217%
1994-09-21,9.15,9.15,9.15,9.15,2.139914,0,-0.327%,-0.327%
1994-09-22,9.17,9.17,9.17,9.17,2.144592,0,0.219%,0.219%
1994-09-23,9.16,9.16,9.16,9.16,2.142252,0,-0.109%,-0.109%
1994-09-26,9.15,9.15,9.15,9.15,2.139914,0,-0.109%,-0.109%
1994-09-27,9.12,9.12,9.12,9.12,2.132896,0,-0.328%,-0.328%
1994-09-28,9.14,9.14,9.14,9.14,2.137574,0,0.219%,0.219%
1994-09-29,9.11,9.11,9.11,9.11,2.130559,0,-0.328%,-0.328%
1994-09-30,9.13,9.13,9.13,9.13,2.148443,0,0.839%,0.839%
1994-10-03,9.09,9.09,9.09,9.09,2.13903,0,-0.438%,-0.438%
1994-10-04,9.07,9.07,9.07,9.07,2.134324,0,-0.220%,-0.220%
1994-10-05,9.02,9.02,9.02,9.02,2.122557,0,-0.551%,-0.551%
1994-10-06,9.02,9.02,9.02,9.02,2.122557,0,0.000%,0.000%
1994-10-07,9.05,9.05,9.05,9.05,2.129619,0,0.333%,0.333%
1994-10-10,9.05,9.05,9.05,9.05,2.129619,0,0.000%,0.000%
1994-10-11,9.09,9.09,9.09,9.09,2.13903,0,0.442%,0.442%
1994-10-12,9.07,9.07,9.07,9.07,2.134324,0,-0.220%,-0.220%
1994-10-13,9.12,9.12,9.12,9.12,2.146089,0,0.551%,0.551%
1994-10-14,9.14,9.14,9.14,9.14,2.150796,0,0.219%,0.219%
1994-10-17,9.13,9.13,9.13,9.13,2.148443,0,-0.109%,-0.109%
1994-10-18,9.11,9.11,9.11,9.11,2.143737,0,-0.219%,-0.219%
1994-10-19,9.09,9.09,9.09,9.09,2.13903,0,-0.220%,-0.220%
1994-10-20,9,9,9,9,2.117853,0,-0.990%,-0.990%
1994-10-21,9.01,9.01,9.01,9.01,2.120204,0,0.111%,0.111%
1994-10-24,8.97,8.97,8.97,8.97,2.110791,0,-0.444%,-0.444%
1994-10-25,8.96,8.96,8.96,8.96,2.108439,0,-0.111%,-0.111%
1994-10-26,8.95,8.95,8.95,8.95,2.106085,0,-0.112%,-0.112%
1994-10-27,8.97,8.97,8.97,8.97,2.110791,0,0.223%,0.223%
1994-10-28,9.04,9.04,9.04,9.04,2.127265,0,0.780%,0.780%
1994-10-31,9.04,9.04,9.04,9.04,2.141001,0,0.646%,0.646%
1994-11-01,8.95,8.95,8.95,8.95,2.119684,0,-0.996%,-0.996%
1994-11-02,8.92,8.92,8.92,8.92,2.112581,0,-0.335%,-0.335%
1994-11-03,8.93,8.93,8.93,8.93,2.114947,0,0.112%,0.112%
1994-11-04,8.87,8.87,8.87,8.87,2.100739,0,-0.672%,-0.672%
1994-11-07,8.87,8.87,8.87,8.87,2.100739,0,0.000%,0.000%
1994-11-08,8.89,8.89,8.89,8.89,2.105476,0,0.225%,0.225%
1994-11-09,8.94,8.94,8.94,8.94,2.117318,0,0.562%,0.562%
1994-11-10,8.9,8.9,8.9,8.9,2.107842,0,-0.448%,-0.448%
1994-11-11,8.89,8.89,8.89,8.89,2.105476,0,-0.112%,-0.112%
1994-11-14,8.94,8.94,8.94,8.94,2.117318,0,0.562%,0.562%
1994-11-15,8.98,8.98,8.98,8.98,2.12679,0,0.447%,0.447%
1994-11-16,8.93,8.93,8.93,8.93,2.114947,0,-0.557%,-0.557%
1994-11-17,8.9,8.9,8.9,8.9,2.107842,0,-0.336%,-0.336%
1994-11-18,8.91,8.91,8.91,8.91,2.110212,0,0.112%,0.112%
1994-11-21,8.9,8.9,8.9,8.9,2.107842,0,-0.112%,-0.112%
1994-11-22,8.93,8.93,8.93,8.93,2.114947,0,0.337%,0.337%
1994-11-23,9.07,9.07,9.07,9.07,2.148105,0,1.568%,1.568%
1994-11-25,9.09,9.09,9.09,9.09,2.152841,0,0.220%,0.220%
1994-11-28,9.04,9.04,9.04,9.04,2.141001,0,-0.550%,-0.550%
1994-11-29,8.99,8.99,8.99,8.99,2.12916,0,-0.553%,-0.553%
1994-11-30,9.04,9.04,9.04,9.04,2.154421,0,1.186%,1.186%
1994-12-01,9.02,9.02,9.02,9.02,2.149655,0,-0.221%,-0.221%
1994-12-02,9.11,9.11,9.11,9.11,2.171104,0,0.998%,0.998%
1994-12-05,9.09,9.09,9.09,9.09,2.166336,0,-0.220%,-0.220%
1994-12-06,9.18,9.18,9.18,9.18,2.187786,0,0.990%,0.990%
1994-12-07,9.12,9.12,9.12,9.12,2.173485,0,-0.654%,-0.654%
1994-12-08,9.15,9.15,9.15,9.15,2.180636,0,0.329%,0.329%
1994-12-09,9.15,9.15,9.15,9.15,2.180636,0,0.000%,0.000%
1994-12-12,9.1,9.1,9.1,9.1,2.16872,0,-0.546%,-0.546%
1994-12-13,9.15,9.15,9.15,9.15,2.180636,0,0.549%,0.549%
1994-12-14,9.14,9.14,9.14,9.14,2.178252,0,-0.109%,-0.109%
1994-12-15,9.14,9.14,9.14,9.14,2.178252,0,0.000%,0.000%
1994-12-16,9.15,9.15,9.15,9.15,2.180636,0,0.109%,0.109%
1994-12-19,9.16,9.16,9.16,9.16,2.18302,0,0.109%,0.109%
1994-12-20,9.15,9.15,9.15,9.15,2.180636,0,-0.109%,-0.109%
1994-12-21,9.16,9.16,9.16,9.16,2.18302,0,0.109%,0.109%
1994-12-22,9.14,9.14,9.14,9.14,2.178252,0,-0.218%,-0.218%
1994-12-23,9.18,9.18,9.18,9.18,2.187786,0,0.438%,0.438%
1994-12-27,9.24,9.24,9.24,9.24,2.202085,0,0.654%,0.654%
1994-12-28,9.17,9.17,9.17,9.17,2.185403,0,-0.758%,-0.758%
1994-12-29,9.15,9.15,9.15,9.15,2.180636,0,-0.218%,-0.218%
1994-12-30,9.05,9.05,9.05,9.05,2.189346,0,0.399%,0.399%
1995-01-03,9.01,9.01,9.01,9.01,2.179667,0,-0.442%,-0.442%
1995-01-04,9.08,9.08,9.08,9.08,2.196602,0,0.777%,0.777%
1995-01-05,9.03,9.03,9.03,9.03,2.184506,0,-0.551%,-0.551%
1995-01-06,9.06,9.06,9.06,9.06,2.191765,0,0.332%,0.332%
1995-01-09,9.04,9.04,9.04,9.04,2.186927,0,-0.221%,-0.221%
1995-01-10,9.06,9.06,9.06,9.06,2.191765,0,0.221%,0.221%
1995-01-11,9.07,9.07,9.07,9.07,2.194182,0,0.110%,0.110%
1995-01-12,9.04,9.04,9.04,9.04,2.186927,0,-0.331%,-0.331%
1995-01-13,9.12,9.12,9.12,9.12,2.206279,0,0.885%,0.885%
1995-01-16,9.13,9.13,9.13,9.13,2.208698,0,0.110%,0.110%
1995-01-17,9.14,9.14,9.14,9.14,2.211117,0,0.110%,0.110%
1995-01-18,9.14,9.14,9.14,9.14,2.211117,0,0.000%,0.000%
1995-01-19,9.1,9.1,9.1,9.1,2.201441,0,-0.438%,-0.438%
1995-01-20,9.04,9.04,9.04,9.04,2.186927,0,-0.659%,-0.659%
1995-01-23,9.03,9.03,9.03,9.03,2.184506,0,-0.111%,-0.111%
1995-01-24,9.01,9.01,9.01,9.01,2.179667,0,-0.222%,-0.222%
1995-01-25,9.07,9.07,9.07,9.07,2.194182,0,0.666%,0.666%
1995-01-26,9.1,9.1,9.1,9.1,2.201441,0,0.331%,0.331%
1995-01-27,9.19,9.19,9.19,9.19,2.223215,0,0.989%,0.989%
1995-01-30,9.18,9.18,9.18,9.18,2.220793,0,-0.109%,-0.109%
1995-01-31,9.23,9.23,9.23,9.23,2.246841,0,1.173%,1.173%
1995-02-01,9.17,9.17,9.17,9.17,2.232237,0,-0.650%,-0.650%
1995-02-02,9.18,9.18,9.18,9.18,2.23467,0,0.109%,0.109%
1995-02-03,9.3,9.3,9.3,9.3,2.26388,0,1.307%,1.307%
1995-02-06,9.29,9.29,9.29,9.29,2.261447,0,-0.107%,-0.107%
1995-02-07,9.28,9.28,9.28,9.28,2.259014,0,-0.108%,-0.108%
1995-02-08,9.28,9.28,9.28,9.28,2.259014,0,0.000%,0.000%
1995-02-09,9.25,9.25,9.25,9.25,2.251709,0,-0.323%,-0.323%
1995-02-10,9.22,9.22,9.22,9.22,2.244406,0,-0.324%,-0.324%
1995-02-13,9.23,9.23,9.23,9.23,2.246841,0,0.108%,0.108%
1995-02-14,9.28,9.28,9.28,9.28,2.259014,0,0.542%,0.542%
1995-02-15,9.32,9.32,9.32,9.32,2.268751,0,0.431%,0.431%
1995-02-16,9.32,9.32,9.32,9.32,2.268751,0,0.000%,0.000%
1995-02-17,9.3,9.3,9.3,9.3,2.26388,0,-0.215%,-0.215%
1995-02-21,9.28,9.28,9.28,9.28,2.259014,0,-0.215%,-0.215%
1995-02-22,9.35,9.35,9.35,9.35,2.276052,0,0.754%,0.754%
1995-02-23,9.34,9.34,9.34,9.34,2.273617,0,-0.107%,-0.107%
1995-02-24,9.35,9.35,9.35,9.35,2.276052,0,0.107%,0.107%
1995-02-27,9.4,9.4,9.4,9.4,2.288223,0,0.535%,0.535%
1995-02-28,9.43,9.43,9.43,9.43,2.308297,0,0.877%,0.877%
1995-03-01,9.42,9.42,9.42,9.42,2.305849,0,-0.106%,-0.106%
1995-03-02,9.38,9.38,9.38,9.38,2.296057,0,-0.425%,-0.425%
1995-03-03,9.32,9.32,9.32,9.32,2.28137,0,-0.640%,-0.640%
1995-03-06,9.29,9.29,9.29,9.29,2.274027,0,-0.322%,-0.322%
1995-03-07,9.25,9.25,9.25,9.25,2.264235,0,-0.431%,-0.431%
1995-03-08,9.33,9.33,9.33,9.33,2.283817,0,0.865%,0.865%
1995-03-09,9.36,9.36,9.36,9.36,2.29116,0,0.322%,0.322%
1995-03-10,9.41,9.41,9.41,9.41,2.303401,0,0.534%,0.534%
1995-03-13,9.43,9.43,9.43,9.43,2.308297,0,0.213%,0.213%
1995-03-14,9.52,9.52,9.52,9.52,2.330326,0,0.954%,0.954%
1995-03-15,9.52,9.52,9.52,9.52,2.330326,0,0.000%,0.000%
1995-03-16,9.52,9.52,9.52,9.52,2.330326,0,0.000%,0.000%
1995-03-17,9.49,9.49,9.49,9.49,2.322983,0,-0.315%,-0.315%
1995-03-20,9.47,9.47,9.47,9.47,2.318087,0,-0.211%,-0.211%
1995-03-21,9.43,9.43,9.43,9.43,2.308297,0,-0.422%,-0.422%
1995-03-22,9.41,9.41,9.41,9.41,2.303401,0,-0.212%,-0.212%
1995-03-23,9.4,9.4,9.4,9.4,2.300952,0,-0.106%,-0.106%
1995-03-24,9.49,9.49,9.49,9.49,2.322983,0,0.957%,0.957%
1995-03-27,9.53,9.53,9.53,9.53,2.332774,0,0.421%,0.421%
1995-03-28,9.46,9.46,9.46,9.46,2.31564,0,-0.734%,-0.734%
1995-03-29,9.49,9.49,9.49,9.49,2.322983,0,0.317%,0.317%
1995-03-30,9.45,9.45,9.45,9.45,2.313192,0,-0.421%,-0.421%
1995-03-31,9.44,9.44,9.44,9.44,2.325013,0,0.511%,0.511%
1995-04-03,9.5,9.5,9.5,9.5,2.33979,0,0.636%,0.636%
1995-04-04,9.5,9.5,9.5,9.5,2.33979,0,0.000%,0.000%
1995-04-05,9.5,9.5,9.5,9.5,2.33979,0,0.000%,0.000%
1995-04-06,9.52,9.52,9.52,9.52,2.344716,0,0.211%,0.211%
1995-04-07,9.48,9.48,9.48,9.48,2.334865,0,-0.420%,-0.420%
1995-04-10,9.48,9.48,9.48,9.48,2.334865,0,0.000%,0.000%
1995-04-11,9.5,9.5,9.5,9.5,2.33979,0,0.211%,0.211%
1995-04-12,9.52,9.52,9.52,9.52,2.344716,0,0.211%,0.211%
1995-04-13,9.54,9.54,9.54,9.54,2.349643,0,0.210%,0.210%
1995-04-17,9.51,9.51,9.51,9.51,2.342255,0,-0.314%,-0.314%
1995-04-18,9.5,9.5,9.5,9.5,2.33979,0,-0.105%,-0.105%
1995-04-19,9.51,9.51,9.51,9.51,2.342255,0,0.105%,0.105%
1995-04-20,9.54,9.54,9.54,9.54,2.349643,0,0.315%,0.315%
1995-04-21,9.55,9.55,9.55,9.55,2.352106,0,0.105%,0.105%
1995-04-24,9.57,9.57,9.57,9.57,2.357031,0,0.209%,0.209%
1995-04-25,9.57,9.57,9.57,9.57,2.357031,0,0.000%,0.000%
1995-04-26,9.57,9.57,9.57,9.57,2.357031,0,0.000%,0.000%
1995-04-27,9.55,9.55,9.55,9.55,2.352106,0,-0.209%,-0.209%
1995-04-28,9.54,9.54,9.54,9.54,2.363503,0,0.485%,0.485%
1995-05-01,9.53,9.53,9.53,9.53,2.361025,0,-0.105%,-0.105%
1995-05-02,9.56,9.56,9.56,9.56,2.368456,0,0.315%,0.315%
1995-05-03,9.63,9.63,9.63,9.63,2.385799,0,0.732%,0.732%
1995-05-04,9.72,9.72,9.72,9.72,2.408098,0,0.935%,0.935%
1995-05-05,9.84,9.84,9.84,9.84,2.437827,0,1.235%,1.235%
1995-05-08,9.85,9.85,9.85,9.85,2.440304,0,0.102%,0.102%
1995-05-09,9.93,9.93,9.93,9.93,2.460123,0,0.812%,0.812%
1995-05-10,9.89,9.89,9.89,9.89,2.450212,0,-0.403%,-0.403%
1995-05-11,9.87,9.87,9.87,9.87,2.445259,0,-0.202%,-0.202%
1995-05-12,9.87,9.87,9.87,9.87,2.445259,0,0.000%,0.000%
1995-05-15,9.93,9.93,9.93,9.93,2.460123,0,0.608%,0.608%
1995-05-16,10,10,10,10,2.477466,0,0.705%,0.705%
1995-05-17,10,10,10,10,2.477466,0,0.000%,0.000%
1995-05-18,9.95,9.95,9.95,9.95,2.46508,0,-0.500%,-0.500%
1995-05-19,9.96,9.96,9.96,9.96,2.467555,0,0.100%,0.100%
1995-05-22,9.95,9.95,9.95,9.95,2.46508,0,-0.100%,-0.100%
1995-05-23,9.99,9.99,9.99,9.99,2.474989,0,0.402%,0.402%
1995-05-24,10.11,10.11,10.11,10.11,2.504717,0,1.201%,1.201%
1995-05-25,10.14,10.14,10.14,10.14,2.512148,0,0.297%,0.297%
1995-05-26,10.11,10.11,10.11,10.11,2.504717,0,-0.296%,-0.296%
1995-05-30,10.2,10.2,10.2,10.2,2.527016,0,0.890%,0.890%
1995-05-31,10.2,10.2,10.2,10.2,2.541467,0,0.572%,0.572%
1995-06-01,10.26,10.26,10.26,10.26,2.556417,0,0.588%,0.588%
1995-06-02,10.36,10.36,10.36,10.36,2.581332,0,0.975%,0.975%
1995-06-05,10.37,10.37,10.37,10.37,2.583824,0,0.097%,0.097%
1995-06-06,10.38,10.38,10.38,10.38,2.586315,0,0.096%,0.096%
1995-06-07,10.32,10.32,10.32,10.32,2.571366,0,-0.578%,-0.578%
1995-06-08,10.28,10.28,10.28,10.28,2.561399,0,-0.388%,-0.388%
1995-06-09,10.12,10.12,10.12,10.12,2.521533,0,-1.556%,-1.556%
1995-06-12,10.15,10.15,10.15,10.15,2.52901,0,0.297%,0.297%
1995-06-13,10.33,10.33,10.33,10.33,2.573854,0,1.773%,1.773%
1995-06-14,10.31,10.31,10.31,10.31,2.568873,0,-0.194%,-0.194%
1995-06-15,10.27,10.27,10.27,10.27,2.558907,0,-0.388%,-0.388%
1995-06-16,10.26,10.26,10.26,10.26,2.556417,0,-0.097%,-0.097%
1995-06-19,10.33,10.33,10.33,10.33,2.573854,0,0.682%,0.682%
1995-06-20,10.3,10.3,10.3,10.3,2.566381,0,-0.290%,-0.290%
1995-06-21,10.34,10.34,10.34,10.34,2.576351,0,0.388%,0.388%
1995-06-22,10.42,10.42,10.42,10.42,2.596282,0,0.774%,0.774%
1995-06-23,10.39,10.39,10.39,10.39,2.588809,0,-0.288%,-0.288%
1995-06-26,10.35,10.35,10.35,10.35,2.57884,0,-0.385%,-0.385%
1995-06-27,10.33,10.33,10.33,10.33,2.573854,0,-0.193%,-0.193%
1995-06-28,10.37,10.37,10.37,10.37,2.583824,0,0.387%,0.387%
1995-06-29,10.24,10.24,10.24,10.24,2.551431,0,-1.254%,-1.254%
1995-06-30,10.26,10.26,10.26,10.26,2.570222,0,0.736%,0.736%
1995-07-03,10.26,10.26,10.26,10.26,2.570222,0,0.000%,0.000%
1995-07-05,10.29,10.29,10.29,10.29,2.577736,0,0.292%,0.292%
1995-07-06,10.4,10.4,10.4,10.4,2.605291,0,1.069%,1.069%
1995-07-07,10.4,10.4,10.4,10.4,2.605291,0,0.000%,0.000%
1995-07-10,10.41,10.41,10.41,10.41,2.607797,0,0.096%,0.096%
1995-07-11,10.35,10.35,10.35,10.35,2.592767,0,-0.576%,-0.576%
1995-07-12,10.37,10.37,10.37,10.37,2.597777,0,0.193%,0.193%
1995-07-13,10.37,10.37,10.37,10.37,2.597777,0,0.000%,0.000%
1995-07-14,10.33,10.33,10.33,10.33,2.587756,0,-0.386%,-0.386%
1995-07-17,10.24,10.24,10.24,10.24,2.565209,0,-0.871%,-0.871%
1995-07-18,10.18,10.18,10.18,10.18,2.55018,0,-0.586%,-0.586%
1995-07-19,10.03,10.03,10.03,10.03,2.512605,0,-1.473%,-1.473%
1995-07-20,10.03,10.03,10.03,10.03,2.512605,0,0.000%,0.000%
1995-07-21,9.94,9.94,9.94,9.94,2.490057,0,-0.897%,-0.897%
1995-07-24,10.02,10.02,10.02,10.02,2.510098,0,0.805%,0.805%
1995-07-25,10.07,10.07,10.07,10.07,2.522623,0,0.499%,0.499%
1995-07-26,10.02,10.02,10.02,10.02,2.510098,0,-0.497%,-0.497%
1995-07-27,10.08,10.08,10.08,10.08,2.525129,0,0.599%,0.599%
1995-07-28,10.02,10.02,10.02,10.02,2.510098,0,-0.595%,-0.595%
1995-07-31,10.06,10.06,10.06,10.06,2.534539,0,0.974%,0.974%
1995-08-01,10,10,10,10,2.519419,0,-0.597%,-0.597%
1995-08-02,10.06,10.06,10.06,10.06,2.534539,0,0.600%,0.600%
1995-08-03,9.98,9.98,9.98,9.98,2.514381,0,-0.795%,-0.795%
1995-08-04,10.01,10.01,10.01,10.01,2.521942,0,0.301%,0.301%
1995-08-07,10.03,10.03,10.03,10.03,2.52698,0,0.200%,0.200%
1995-08-08,10.04,10.04,10.04,10.04,2.529499,0,0.100%,0.100%
1995-08-09,9.99,9.99,9.99,9.99,2.516901,0,-0.498%,-0.498%
1995-08-10,9.95,9.95,9.95,9.95,2.506824,0,-0.400%,-0.400%
1995-08-11,9.89,9.89,9.89,9.89,2.491707,0,-0.603%,-0.603%
1995-08-14,9.88,9.88,9.88,9.88,2.489188,0,-0.101%,-0.101%
1995-08-15,9.94,9.94,9.94,9.94,2.504303,0,0.607%,0.607%
1995-08-16,9.97,9.97,9.97,9.97,2.511864,0,0.302%,0.302%
1995-08-17,9.96,9.96,9.96,9.96,2.509343,0,-0.100%,-0.100%
1995-08-18,9.97,9.97,9.97,9.97,2.511864,0,0.100%,0.100%
1995-08-21,9.99,9.99,9.99,9.99,2.516901,0,0.201%,0.201%
1995-08-22,9.97,9.97,9.97,9.97,2.511864,0,-0.200%,-0.200%
1995-08-23,9.94,9.94,9.94,9.94,2.504303,0,-0.301%,-0.301%
1995-08-24,10.02,10.02,10.02,10.02,2.524459,0,0.805%,0.805%
1995-08-25,10.16,10.16,10.16,10.16,2.559733,0,1.397%,1.397%
1995-08-28,10.15,10.15,10.15,10.15,2.557212,0,-0.098%,-0.098%
1995-08-29,10.15,10.15,10.15,10.15,2.557212,0,0.000%,0.000%
1995-08-30,10.17,10.17,10.17,10.17,2.562253,0,0.197%,0.197%
1995-08-31,10.21,10.21,10.21,10.21,2.586828,0,0.959%,0.959%
1995-09-01,10.27,10.27,10.27,10.27,2.602028,0,0.588%,0.588%
1995-09-05,10.32,10.32,10.32,10.32,2.614697,0,0.487%,0.487%
1995-09-06,10.32,10.32,10.32,10.32,2.614697,0,0.000%,0.000%
1995-09-07,10.28,10.28,10.28,10.28,2.604561,0,-0.388%,-0.388%
1995-09-08,10.28,10.28,10.28,10.28,2.604561,0,0.000%,0.000%
1995-09-11,10.27,10.27,10.27,10.27,2.602028,0,-0.097%,-0.097%
1995-09-12,10.35,10.35,10.35,10.35,2.622297,0,0.779%,0.779%
1995-09-13,10.31,10.31,10.31,10.31,2.612163,0,-0.386%,-0.386%
1995-09-14,10.38,10.38,10.38,10.38,2.629899,0,0.679%,0.679%
1995-09-15,10.36,10.36,10.36,10.36,2.624833,0,-0.193%,-0.193%
1995-09-18,10.31,10.31,10.31,10.31,2.612163,0,-0.483%,-0.483%
1995-09-19,10.33,10.33,10.33,10.33,2.617231,0,0.194%,0.194%
1995-09-20,10.37,10.37,10.37,10.37,2.627365,0,0.387%,0.387%
1995-09-21,10.28,10.28,10.28,10.28,2.604561,0,-0.868%,-0.868%
1995-09-22,10.24,10.24,10.24,10.24,2.594425,0,-0.389%,-0.389%
1995-09-25,10.25,10.25,10.25,10.25,2.596963,0,0.098%,0.098%
1995-09-26,10.24,10.24,10.24,10.24,2.594425,0,-0.098%,-0.098%
1995-09-27,10.23,10.23,10.23,10.23,2.591896,0,-0.097%,-0.097%
1995-09-28,10.23,10.23,10.23,10.23,2.591896,0,0.000%,0.000%
1995-09-29,10.34,10.34,10.34,10.34,2.633928,0,1.622%,1.622%
1995-10-02,10.36,10.36,10.36,10.36,2.63902,0,0.193%,0.193%
1995-10-03,10.39,10.39,10.39,10.39,2.646662,0,0.290%,0.290%
1995-10-04,10.43,10.43,10.43,10.43,2.656853,0,0.385%,0.385%
1995-10-05,10.44,10.44,10.44,10.44,2.659399,0,0.096%,0.096%
1995-10-06,10.45,10.45,10.45,10.45,2.661946,0,0.096%,0.096%
1995-10-09,10.46,10.46,10.46,10.46,2.664494,0,0.096%,0.096%
1995-10-10,10.45,10.45,10.45,10.45,2.661946,0,-0.096%,-0.096%
1995-10-11,10.45,10.45,10.45,10.45,2.661946,0,0.000%,0.000%
1995-10-12,10.49,10.49,10.49,10.49,2.672135,0,0.383%,0.383%
1995-10-13,10.61,10.61,10.61,10.61,2.702702,0,1.144%,1.144%
1995-10-16,10.58,10.58,10.58,10.58,2.695061,0,-0.283%,-0.283%
1995-10-17,10.6,10.6,10.6,10.6,2.700156,0,0.189%,0.189%
1995-10-18,10.58,10.58,10.58,10.58,2.695061,0,-0.189%,-0.189%
1995-10-19,10.6,10.6,10.6,10.6,2.700156,0,0.189%,0.189%
1995-10-20,10.54,10.54,10.54,10.54,2.684871,0,-0.566%,-0.566%
1995-10-23,10.52,10.52,10.52,10.52,2.679775,0,-0.190%,-0.190%
1995-10-24,10.59,10.59,10.59,10.59,2.697608,0,0.665%,0.665%
1995-10-25,10.59,10.59,10.59,10.59,2.697608,0,0.000%,0.000%
1995-10-26,10.53,10.53,10.53,10.53,2.682325,0,-0.567%,-0.567%
1995-10-27,10.55,10.55,10.55,10.55,2.687421,0,0.190%,0.190%
1995-10-30,10.56,10.56,10.56,10.56,2.689966,0,0.095%,0.095%
1995-10-31,10.59,10.59,10.59,10.59,2.712248,0,0.828%,0.828%
1995-11-01,10.63,10.63,10.63,10.63,2.722493,0,0.378%,0.378%
1995-11-02,10.67,10.67,10.67,10.67,2.732736,0,0.376%,0.376%
1995-11-03,10.65,10.65,10.65,10.65,2.727615,0,-0.187%,-0.187%
1995-11-06,10.64,10.64,10.64,10.64,2.725054,0,-0.094%,-0.094%
1995-11-07,10.61,10.61,10.61,10.61,2.717369,0,-0.282%,-0.282%
1995-11-08,10.68,10.68,10.68,10.68,2.735295,0,0.660%,0.660%
1995-11-09,10.63,10.63,10.63,10.63,2.722493,0,-0.468%,-0.468%
1995-11-10,10.58,10.58,10.58,10.58,2.709688,0,-0.470%,-0.470%
1995-11-13,10.64,10.64,10.64,10.64,2.725054,0,0.567%,0.567%
1995-11-14,10.62,10.62,10.62,10.62,2.719931,0,-0.188%,-0.188%
1995-11-15,10.59,10.59,10.59,10.59,2.712248,0,-0.282%,-0.282%
1995-11-16,10.64,10.64,10.64,10.64,2.725054,0,0.472%,0.472%
1995-11-17,10.66,10.66,10.66,10.66,2.730175,0,0.188%,0.188%
1995-11-20,10.63,10.63,10.63,10.63,2.722493,0,-0.281%,-0.281%
1995-11-21,10.61,10.61,10.61,10.61,2.717369,0,-0.188%,-0.188%
1995-11-22,10.61,10.61,10.61,10.61,2.717369,0,0.000%,0.000%
1995-11-24,10.64,10.64,10.64,10.64,2.725054,0,0.283%,0.283%
1995-11-27,10.68,10.68,10.68,10.68,2.735295,0,0.376%,0.376%
1995-11-28,10.67,10.67,10.67,10.67,2.732736,0,-0.094%,-0.094%
1995-11-29,10.69,10.69,10.69,10.69,2.737859,0,0.187%,0.187%
1995-11-30,10.78,10.78,10.78,10.78,2.775187,0,1.363%,1.363%
1995-12-01,10.82,10.82,10.82,10.82,2.785486,0,0.371%,0.371%
1995-12-04,10.93,10.93,10.93,10.93,2.813804,0,1.017%,1.017%
1995-12-05,10.9,10.9,10.9,10.9,2.80608,0,-0.275%,-0.275%
1995-12-06,10.9,10.9,10.9,10.9,2.80608,0,0.000%,0.000%
1995-12-07,10.86,10.86,10.86,10.86,2.795784,0,-0.367%,-0.367%
1995-12-08,10.87,10.87,10.87,10.87,2.798357,0,0.092%,0.092%
1995-12-11,10.89,10.89,10.89,10.89,2.80351,0,0.184%,0.184%
1995-12-12,10.88,10.88,10.88,10.88,2.80093,0,-0.092%,-0.092%
1995-12-13,10.86,10.86,10.86,10.86,2.795784,0,-0.184%,-0.184%
1995-12-14,10.85,10.85,10.85,10.85,2.793206,0,-0.092%,-0.092%
1995-12-15,10.84,10.84,10.84,10.84,2.790634,0,-0.092%,-0.092%
1995-12-18,10.72,10.72,10.72,10.72,2.759744,0,-1.107%,-1.107%
1995-12-19,10.81,10.81,10.81,10.81,2.782908,0,0.839%,0.839%
1995-12-20,10.81,10.81,10.81,10.81,2.782908,0,0.000%,0.000%
1995-12-21,10.81,10.81,10.81,10.81,2.782908,0,0.000%,0.000%
1995-12-22,10.87,10.87,10.87,10.87,2.798357,0,0.555%,0.555%
1995-12-26,10.89,10.89,10.89,10.89,2.80351,0,0.184%,0.184%
1995-12-27,10.93,10.93,10.93,10.93,2.813804,0,0.367%,0.367%
1995-12-28,10.96,10.96,10.96,10.96,2.821528,0,0.275%,0.275%
1995-12-29,10.79,10.79,10.79,10.79,2.850855,0,1.039%,1.039%
1996-01-02,10.77,10.77,10.77,10.77,2.845569,0,-0.185%,-0.185%
1996-01-03,10.79,10.79,10.79,10.79,2.850855,0,0.186%,0.186%
1996-01-04,10.71,10.71,10.71,10.71,2.82972,0,-0.741%,-0.741%
1996-01-05,10.68,10.68,10.68,10.68,2.82179,0,-0.280%,-0.280%
1996-01-08,10.69,10.69,10.69,10.69,2.824434,0,0.094%,0.094%
1996-01-09,10.66,10.66,10.66,10.66,2.816507,0,-0.281%,-0.281%
1996-01-10,10.55,10.55,10.55,10.55,2.787444,0,-1.032%,-1.032%
